customer_id,signup_date,city,acquisition_channel,state,zone,tier,first_purchase_date
C109184,2023-06-25,Ranchi,Influencer,Jharkhand,East,3,2023-05-17
C109185,2023-09-20,Kolkata,Paid Social,West Bengal,East,1,2023-06-13
C109186,2024-04-10,Jaipur,Paid Social,Rajasthan,North,2,2023-05-03
C109187,2024-12-10,Jodhpur,Referral,Rajasthan,North,3,2024-09-02
C109188,2023-10-14,Noida,Organic Search,Uttar Pradesh,North,1,2023-09-29
C109189,2024-12-07,Delhi,Organic Search,Delhi,North,1,
C109190,2024-08-26,Guwahati,Referral,Assam,East,3,2023-05-16
C109191,2025-01-30,Patna,Paid Social,Bihar,East,2,2023-04-18
C109192,2024-03-11,Guwahati,Paid Social,Assam,East,3,2023-06-10
C109193,2024-04-24,Dehradun,Influencer,Uttarakhand,North,3,
C109194,2023-06-22,Bhopal,Offline-to-Online,Madhya Pradesh,Central,2,2023-05-30
C109195,2024-07-11,Bhubaneswar,Organic Search,Odisha,East,2,2023-06-24
C109196,2024-12-07,Dehradun,Influencer,Uttarakhand,North,3,2023-10-03
C109197,2024-07-08,Chandigarh,Organic Search,Punjab,North,2,2023-06-06
C109198,2024-07-13,Pune,Paid Social,Maharashtra,West,1,2023-06-23
C109199,2025-02-18,Bengaluru,Offline-to-Online,Karnataka,South,1,2023-04-22
C109200,2024-12-03,Agra,Organic Search,Uttar Pradesh,North,3,2023-12-31
C109201,2024-02-19,Vadodara,Referral,Gujarat,West,3,2023-09-02
C109202,2025-03-05,Ahmedabad,Organic Search,Gujarat,West,1,2023-04-12
C109203,2024-11-10,Lucknow,Influencer,Uttar Pradesh,North,2,2023-05-09
C109204,2024-02-09,Kochi,Organic Search,Kerala,South,2,2024-01-16
C109205,2023-11-25,Kolkata,Organic Search,West Bengal,East,1,2023-08-21
C109206,2024-10-14,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-12-26
C109207,2024-07-04,Lucknow,Organic Search,Uttar Pradesh,North,2,
C109208,2024-08-30,Mumbai,Organic Search,Maharashtra,West,1,2023-07-29
C109209,2023-09-08,Bhopal,Organic Search,Madhya Pradesh,Central,2,2023-05-22
C109210,2024-12-03,Kochi,Influencer,Kerala,South,2,
C109211,2025-01-22,Chandigarh,Organic Search,Punjab,North,2,2024-11-19
C109212,2024-05-06,Jodhpur,Paid Social,Rajasthan,North,3,2023-05-25
C109213,2024-02-11,Noida,Organic Search,Uttar Pradesh,North,1,2023-11-15
C109214,2025-03-19,Bhopal,Organic Search,Madhya Pradesh,Central,2,2023-05-12
C109215,2025-03-19,Bengaluru,Organic Search,Karnataka,South,1,2024-05-25
C109216,2023-09-03,Bhubaneswar,Paid Social,Odisha,East,2,2023-04-23
C109217,2024-07-25,Ranchi,Referral,Jharkhand,East,3,2024-03-02
C109218,2024-05-18,Hyderabad,Paid Social,Telangana,South,1,2023-08-11
C109219,2024-01-23,Nashik,Referral,Maharashtra,West,3,2023-12-27
C109220,2024-07-11,Nashik,Organic Search,Maharashtra,West,3,2023-09-29
C109221,2024-10-09,Nagpur,Referral,Maharashtra,West,2,2024-06-08
C109222,2024-03-29,Lucknow,Influencer,Uttar Pradesh,North,2,2024-03-21
C109223,2024-02-14,Mumbai,Offline-to-Online,Maharashtra,West,1,2024-04-03
C109224,2025-01-23,Surat,Influencer,Gujarat,West,2,2023-04-28
C109225,2024-10-03,Vijayawada,Influencer,Andhra Pradesh,South,3,
C109226,2024-02-12,Agra,Paid Social,Uttar Pradesh,North,3,2024-09-17
C109227,2023-10-05,Noida,Referral,Uttar Pradesh,North,1,2024-08-25
C109228,2024-04-12,Chandigarh,Paid Social,Punjab,North,2,2024-06-07
C109229,2025-03-02,Bengaluru,Offline-to-Online,Karnataka,South,1,2023-10-22
C109230,2025-01-06,Nashik,Referral,Maharashtra,West,3,2023-10-28
C109231,2023-11-24,Coimbatore,Organic Search,Tamil Nadu,South,2,
C109232,2024-09-03,Mumbai,Paid Social,Maharashtra,West,1,2023-05-12
C109233,2023-04-08,Gurgaon,Paid Social,Haryana,North,1,2024-12-13
C109234,2025-02-14,Mumbai,Offline-to-Online,Maharashtra,West,1,2023-05-29
C109235,2025-03-03,Gurgaon,Organic Search,Haryana,North,1,2023-10-16
C109236,2023-11-30,Agra,Paid Social,Uttar Pradesh,North,3,
C109237,2024-03-12,Jodhpur,Organic Search,Rajasthan,North,3,2024-04-11
C109238,2024-02-09,Dehradun,Offline-to-Online,Uttarakhand,North,3,2024-08-11
C109239,2023-11-02,Nagpur,Organic Search,Maharashtra,West,2,2023-09-18
C109240,2024-10-18,Madurai,Influencer,Tamil Nadu,South,3,2023-04-16
C109241,2024-04-06,Pune,Offline-to-Online,Maharashtra,West,1,2024-07-29
C109242,2023-04-08,Ranchi,Influencer,Jharkhand,East,3,2023-08-20
C109243,2023-12-03,Kochi,Influencer,Kerala,South,2,2024-01-22
C109244,2024-10-05,Jodhpur,Influencer,Rajasthan,North,3,2024-05-26
C109245,2024-10-28,Chandigarh,Paid Social,Punjab,North,2,2023-05-15
C109246,2023-04-25,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-07-31
C109247,2024-07-31,Guwahati,Organic Search,Assam,East,3,2024-04-16
C109248,2024-09-22,Patna,Offline-to-Online,Bihar,East,2,2023-04-16
C109249,2024-09-21,Nagpur,Influencer,Maharashtra,West,2,
C109250,2024-09-30,Vijayawada,Paid Social,Andhra Pradesh,South,3,2024-01-22
C109251,2024-12-10,Kolkata,Influencer,West Bengal,East,1,2023-06-05
C109252,2024-03-06,Jodhpur,Paid Social,Rajasthan,North,3,2023-12-21
C109253,2025-01-16,Jaipur,Paid Social,Rajasthan,North,2,
C109254,2024-05-21,Raipur,Paid Social,Chhattisgarh,Central,3,2023-07-03
C109255,2023-06-22,Vadodara,Paid Social,Gujarat,West,3,2023-05-20
C109256,2024-09-30,Indore,Referral,Madhya Pradesh,Central,2,2023-04-07
C109257,2024-03-12,Nashik,Organic Search,Maharashtra,West,3,
C109258,2024-09-20,Dehradun,Organic Search,Uttarakhand,North,3,
C109259,2024-04-03,Surat,Influencer,Gujarat,West,2,2023-05-06
C109260,2024-06-28,Bengaluru,Offline-to-Online,Karnataka,South,1,2023-08-09
C109261,2024-08-03,Chandigarh,Organic Search,Punjab,North,2,2024-08-18
C109262,2024-11-01,Nagpur,Influencer,Maharashtra,West,2,2024-04-30
C109263,2024-02-05,Kolkata,Influencer,West Bengal,East,1,2023-04-13
C109264,2024-10-10,Mumbai,Referral,Maharashtra,West,1,2023-10-12
C109265,2023-12-14,Bhubaneswar,Organic Search,Odisha,East,2,2024-05-26
C109266,2024-12-16,Lucknow,Offline-to-Online,Uttar Pradesh,North,2,2024-10-10
C109267,2023-12-13,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-11-18
C109268,2023-07-06,Surat,Paid Social,Gujarat,West,2,2023-08-20
C109269,2023-05-25,Jaipur,Organic Search,Rajasthan,North,2,2024-08-03
C109270,2024-08-29,Hyderabad,Paid Social,Telangana,South,1,2023-05-10
C109271,2024-02-26,Chandigarh,Referral,Punjab,North,2,2023-05-27
C109272,2024-08-15,Madurai,Influencer,Tamil Nadu,South,3,2024-02-15
C109273,2024-02-16,Noida,Offline-to-Online,Uttar Pradesh,North,1,2024-09-06
C109274,2024-05-20,Mumbai,Paid Social,Maharashtra,West,1,2023-07-31
C109275,2025-01-26,Bengaluru,Influencer,Karnataka,South,1,2023-06-26
C109276,2025-02-22,Noida,Paid Social,Uttar Pradesh,North,1,2024-04-16
C109277,2023-05-31,Gurgaon,Organic Search,Haryana,North,1,2024-08-06
C109278,2025-03-06,Bhubaneswar,Influencer,Odisha,East,2,2023-07-07
C109279,2024-07-02,Dehradun,Organic Search,Uttarakhand,North,3,2024-01-15
C109280,2024-11-18,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-10-10
C109281,2025-02-25,Vijayawada,Offline-to-Online,Andhra Pradesh,South,3,2023-06-30
C109282,2023-11-04,Jodhpur,Paid Social,Rajasthan,North,3,2023-08-14
C109283,2024-04-10,Bengaluru,Paid Social,Karnataka,South,1,2023-12-12
C109284,2025-02-04,Ranchi,Influencer,Jharkhand,East,3,2023-05-11
C109285,2024-07-11,Ranchi,Influencer,Jharkhand,East,3,2023-07-18
C109286,2025-02-09,Gurgaon,Influencer,Haryana,North,1,2023-04-09
C109287,2025-01-10,Bhubaneswar,Paid Social,Odisha,East,2,2023-08-25
C109288,2025-03-31,Kochi,Organic Search,Kerala,South,2,2023-10-07
C109289,2024-10-05,Ahmedabad,Influencer,Gujarat,West,1,
C109290,2023-06-30,Jodhpur,Referral,Rajasthan,North,3,2023-07-10
C109291,2025-02-12,Bengaluru,Influencer,Karnataka,South,1,2023-04-04
C109292,2023-11-01,Ahmedabad,Influencer,Gujarat,West,1,2023-04-06
C109293,2023-10-05,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-04-29
C109294,2024-03-31,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-07-14
C109295,2023-11-21,Surat,Organic Search,Gujarat,West,2,2023-05-09
C109296,2023-09-18,Noida,Organic Search,Uttar Pradesh,North,1,2023-07-09
C109297,2024-09-22,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-12-17
C109298,2025-02-15,Ahmedabad,Organic Search,Gujarat,West,1,2023-04-25
C109299,2024-01-09,Ranchi,Organic Search,Jharkhand,East,3,2023-10-12
C109300,2024-04-04,Ahmedabad,Influencer,Gujarat,West,1,2024-05-02
C109301,2024-09-24,Chandigarh,Paid Social,Punjab,North,2,2024-01-27
C109302,2024-02-08,Ranchi,Organic Search,Jharkhand,East,3,2023-05-21
C109303,2024-06-25,Gurgaon,Organic Search,Haryana,North,1,2024-12-17
C109304,2025-02-17,Kochi,Offline-to-Online,Kerala,South,2,2023-08-16
C109305,2023-08-26,Jaipur,Paid Social,Rajasthan,North,2,2023-11-18
C109306,2024-07-21,Chandigarh,Referral,Punjab,North,2,2023-05-17
C109307,2023-11-27,Ranchi,Offline-to-Online,Jharkhand,East,3,2023-04-21
C109308,2024-12-07,Dehradun,Organic Search,Uttarakhand,North,3,
C109309,2023-11-23,Guwahati,Paid Social,Assam,East,3,2023-07-16
C109310,2024-12-27,Bhubaneswar,Offline-to-Online,Odisha,East,2,2023-09-25
C109311,2024-04-24,Bhopal,Organic Search,Madhya Pradesh,Central,2,2023-04-01
C109312,2025-02-26,Ranchi,Influencer,Jharkhand,East,3,2023-12-11
C109313,2024-03-27,Madurai,Organic Search,Tamil Nadu,South,3,2023-09-14
C109314,2024-06-25,Nashik,Paid Social,Maharashtra,West,3,2023-06-27
C109315,2023-08-15,Hyderabad,Organic Search,Telangana,South,1,2023-08-08
C109316,2024-01-20,Hyderabad,Organic Search,Telangana,South,1,2023-04-08
C109317,2024-05-03,Surat,Paid Social,Gujarat,West,2,2023-12-23
C109318,2025-02-07,Dehradun,Organic Search,Uttarakhand,North,3,2023-05-08
C109319,2024-08-22,Vijayawada,Organic Search,Andhra Pradesh,South,3,2023-06-11
C109320,2024-12-26,Chennai,Organic Search,Tamil Nadu,South,1,2025-02-13
C109321,2025-01-18,Vadodara,Organic Search,Gujarat,West,3,
C109322,2023-07-27,Hyderabad,Paid Social,Telangana,South,1,2024-02-20
C109323,2024-02-19,Agra,Organic Search,Uttar Pradesh,North,3,2024-11-29
C109324,2025-01-07,Pune,Organic Search,Maharashtra,West,1,2023-12-14
C109325,2024-11-27,Kolkata,Influencer,West Bengal,East,1,2023-05-16
C109326,2024-08-08,Kochi,Referral,Kerala,South,2,2023-12-24
C109327,2024-04-25,Ranchi,Organic Search,Jharkhand,East,3,2023-07-31
C109328,2024-06-28,Bhopal,Offline-to-Online,Madhya Pradesh,Central,2,2023-04-22
C109329,2023-04-23,Noida,Organic Search,Uttar Pradesh,North,1,
C109330,2023-09-07,Raipur,Influencer,Chhattisgarh,Central,3,2023-07-11
C109331,2024-03-21,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-08-01
C109332,2023-09-19,Mumbai,Organic Search,Maharashtra,West,1,2023-09-24
C109333,2023-12-12,Bhopal,Offline-to-Online,Madhya Pradesh,Central,2,2023-08-22
C109334,2024-12-24,Dehradun,Paid Social,Uttarakhand,North,3,2023-04-18
C109335,2024-12-04,Agra,Organic Search,Uttar Pradesh,North,3,2024-06-05
C109336,2024-11-13,Chennai,Offline-to-Online,Tamil Nadu,South,1,2023-07-05
C109337,2024-08-10,Surat,Offline-to-Online,Gujarat,West,2,2023-10-06
C109338,2025-02-21,Bhopal,Referral,Madhya Pradesh,Central,2,2023-05-28
C109339,2023-12-12,Kolkata,Organic Search,West Bengal,East,1,2023-05-22
C109340,2024-09-11,Ahmedabad,Paid Social,Gujarat,West,1,
C109341,2024-05-07,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-12-01
C109342,2025-03-03,Kolkata,Referral,West Bengal,East,1,2024-03-28
C109343,2024-03-12,Lucknow,Influencer,Uttar Pradesh,North,2,
C109344,2023-12-19,Mumbai,Influencer,Maharashtra,West,1,2023-06-19
C109345,2024-12-04,Surat,Influencer,Gujarat,West,2,2024-02-06
C109346,2024-12-26,Noida,Referral,Uttar Pradesh,North,1,2023-12-16
C109347,2024-11-07,Chandigarh,Paid Social,Punjab,North,2,2025-01-26
C109348,2024-12-12,Jodhpur,Referral,Rajasthan,North,3,2023-07-28
C109349,2023-11-08,Kochi,Influencer,Kerala,South,2,
C109350,2024-09-02,Hyderabad,Organic Search,Telangana,South,1,2023-11-11
C109351,2024-07-23,Jaipur,Referral,Rajasthan,North,2,2023-12-03
C109352,2025-02-15,Noida,Referral,Uttar Pradesh,North,1,2024-07-03
C109353,2024-04-21,Chandigarh,Organic Search,Punjab,North,2,2024-03-16
C109354,2023-12-25,Raipur,Influencer,Chhattisgarh,Central,3,2024-09-21
C109355,2024-02-14,Jodhpur,Organic Search,Rajasthan,North,3,2023-12-25
C109356,2024-07-07,Noida,Paid Social,Uttar Pradesh,North,1,2024-06-27
C109357,2025-03-23,Hyderabad,Organic Search,Telangana,South,1,2023-09-24
C109358,2024-10-26,Madurai,Influencer,Tamil Nadu,South,3,2023-05-25
C109359,2024-11-08,Ahmedabad,Paid Social,Gujarat,West,1,2024-04-28
C109360,2024-06-07,Chandigarh,Paid Social,Punjab,North,2,
C109361,2024-04-20,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-10-08
C109362,2025-02-26,Gurgaon,Influencer,Haryana,North,1,2023-11-25
C109363,2024-05-27,Kolkata,Paid Social,West Bengal,East,1,2025-02-08
C109364,2023-09-04,Chennai,Paid Social,Tamil Nadu,South,1,2023-09-01
C109365,2024-12-10,Ahmedabad,Paid Social,Gujarat,West,1,2023-11-03
C109366,2023-11-17,Chennai,Paid Social,Tamil Nadu,South,1,2023-10-04
C109367,2024-04-15,Patna,Organic Search,Bihar,East,2,2023-07-31
C109368,2024-09-07,Jaipur,Offline-to-Online,Rajasthan,North,2,2023-12-26
C109369,2025-01-07,Bengaluru,Referral,Karnataka,South,1,2024-10-27
C109370,2023-04-11,Nashik,Paid Social,Maharashtra,West,3,2024-09-23
C109371,2024-09-30,Nagpur,Organic Search,Maharashtra,West,2,2023-04-15
C109372,2023-09-15,Nashik,Paid Social,Maharashtra,West,3,2023-11-15
C109373,2024-09-18,Madurai,Referral,Tamil Nadu,South,3,2023-06-21
C109374,2024-09-02,Ranchi,Influencer,Jharkhand,East,3,2023-06-05
C109375,2024-07-10,Vadodara,Organic Search,Gujarat,West,3,2024-05-14
C109376,2024-05-11,Bhubaneswar,Offline-to-Online,Odisha,East,2,2023-08-22
C109377,2024-07-25,Patna,Influencer,Bihar,East,2,2023-08-10
C109378,2025-03-11,Bengaluru,Influencer,Karnataka,South,1,2023-11-21
C109379,2024-03-19,Jodhpur,Organic Search,Rajasthan,North,3,
C109380,2024-06-10,Bhopal,Referral,Madhya Pradesh,Central,2,2023-12-21
C109381,2023-09-26,Delhi,Influencer,Delhi,North,1,2023-05-01
C109382,2024-04-14,Pune,Influencer,Maharashtra,West,1,2023-04-01
C109383,2023-06-11,Delhi,Paid Social,Delhi,North,1,
C109384,2025-02-15,Dehradun,Offline-to-Online,Uttarakhand,North,3,
C109385,2024-03-14,Guwahati,Offline-to-Online,Assam,East,3,2023-06-21
C109386,2025-03-01,Raipur,Organic Search,Chhattisgarh,Central,3,2023-07-11
C109387,2023-09-14,Gurgaon,Organic Search,Haryana,North,1,2023-11-24
C109388,2024-10-05,Coimbatore,Influencer,Tamil Nadu,South,2,2024-06-14
C109389,2024-09-01,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-04-01
C109390,2024-10-05,Agra,Paid Social,Uttar Pradesh,North,3,2023-06-08
C109391,2024-12-18,Gurgaon,Organic Search,Haryana,North,1,2024-06-18
C109392,2023-07-09,Guwahati,Organic Search,Assam,East,3,
C109393,2024-11-18,Noida,Referral,Uttar Pradesh,North,1,2024-01-07
C109394,2023-05-08,Jodhpur,Organic Search,Rajasthan,North,3,2024-02-21
C109395,2024-02-09,Kochi,Organic Search,Kerala,South,2,2023-10-23
C109396,2025-01-15,Lucknow,Paid Social,Uttar Pradesh,North,2,2024-11-29
C109397,2024-08-12,Kolkata,Paid Social,West Bengal,East,1,2024-03-08
C109398,2025-02-26,Kolkata,Referral,West Bengal,East,1,2023-09-11
C109399,2025-01-22,Vadodara,Influencer,Gujarat,West,3,2023-10-25
C109400,2024-05-09,Jodhpur,Influencer,Rajasthan,North,3,2024-11-28
C109401,2024-01-24,Pune,Offline-to-Online,Maharashtra,West,1,2023-05-31
C109402,2023-11-18,Mumbai,Referral,Maharashtra,West,1,2023-11-13
C109403,2023-05-30,Gurgaon,Organic Search,Haryana,North,1,2023-06-24
C109404,2024-11-05,Nashik,Organic Search,Maharashtra,West,3,2023-04-02
C109405,2024-12-24,Bhopal,Paid Social,Madhya Pradesh,Central,2,2023-09-02
C109406,2023-06-06,Dehradun,Paid Social,Uttarakhand,North,3,2023-09-04
C109407,2024-06-24,Kolkata,Influencer,West Bengal,East,1,2023-08-28
C109408,2025-01-06,Jodhpur,Organic Search,Rajasthan,North,3,
C109409,2024-09-23,Noida,Offline-to-Online,Uttar Pradesh,North,1,2024-04-19
C109410,2024-05-04,Hyderabad,Organic Search,Telangana,South,1,2024-07-25
C109411,2025-03-07,Hyderabad,Paid Social,Telangana,South,1,2023-06-02
C109412,2024-05-08,Bengaluru,Influencer,Karnataka,South,1,2024-07-12
C109413,2024-02-17,Gurgaon,Influencer,Haryana,North,1,
C109414,2024-06-27,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-04-22
C109415,2024-03-15,Chennai,Paid Social,Tamil Nadu,South,1,2023-09-07
C109416,2024-04-17,Agra,Influencer,Uttar Pradesh,North,3,2023-10-16
C109417,2024-06-27,Jodhpur,Influencer,Rajasthan,North,3,2023-09-03
C109418,2023-07-13,Bhubaneswar,Referral,Odisha,East,2,2024-07-20
C109419,2024-09-01,Pune,Paid Social,Maharashtra,West,1,
C109420,2024-08-20,Ranchi,Paid Social,Jharkhand,East,3,2024-11-15
C109421,2024-11-03,Coimbatore,Offline-to-Online,Tamil Nadu,South,2,2023-07-14
C109422,2023-12-23,Kochi,Paid Social,Kerala,South,2,2023-11-04
C109423,2023-05-28,Indore,Referral,Madhya Pradesh,Central,2,2023-04-04
C109424,2024-11-01,Bhubaneswar,Influencer,Odisha,East,2,2024-09-29
C109425,2024-03-31,Delhi,Paid Social,Delhi,North,1,2024-07-18
C109426,2024-08-29,Mumbai,Referral,Maharashtra,West,1,2024-04-21
C109427,2024-01-15,Gurgaon,Referral,Haryana,North,1,2023-12-15
C109428,2024-03-16,Mumbai,Paid Social,Maharashtra,West,1,2023-04-02
C109429,2024-01-09,Gurgaon,Influencer,Haryana,North,1,2023-11-29
C109430,2024-06-24,Hyderabad,Paid Social,Telangana,South,1,2024-04-04
C109431,2024-09-28,Hyderabad,Paid Social,Telangana,South,1,2023-06-27
C109432,2023-12-16,Bengaluru,Referral,Karnataka,South,1,2024-01-19
C109433,2024-02-20,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-10-22
C109434,2024-06-04,Jaipur,Paid Social,Rajasthan,North,2,
C109435,2024-10-25,Kolkata,Paid Social,West Bengal,East,1,2023-10-09
C109436,2024-03-31,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-06-01
C109437,2023-06-24,Gurgaon,Organic Search,Haryana,North,1,2024-05-20
C109438,2024-07-11,Vadodara,Organic Search,Gujarat,West,3,2024-11-07
C109439,2024-05-30,Pune,Influencer,Maharashtra,West,1,2023-05-17
C109440,2025-03-30,Noida,Influencer,Uttar Pradesh,North,1,2023-04-16
C109441,2024-08-18,Lucknow,Paid Social,Uttar Pradesh,North,2,2025-01-16
C109442,2023-06-04,Gurgaon,Organic Search,Haryana,North,1,2024-11-27
C109443,2024-09-25,Chennai,Paid Social,Tamil Nadu,South,1,2024-04-14
C109444,2023-07-19,Bengaluru,Offline-to-Online,Karnataka,South,1,2023-05-02
C109445,2024-04-03,Raipur,Organic Search,Chhattisgarh,Central,3,2023-05-03
C109446,2023-05-21,Dehradun,Influencer,Uttarakhand,North,3,2023-07-06
C109447,2024-08-31,Agra,Organic Search,Uttar Pradesh,North,3,
C109448,2023-10-21,Bhubaneswar,Organic Search,Odisha,East,2,
C109449,2025-03-04,Jaipur,Influencer,Rajasthan,North,2,2024-02-17
C109450,2023-11-09,Surat,Offline-to-Online,Gujarat,West,2,2025-03-06
C109451,2025-03-16,Jaipur,Paid Social,Rajasthan,North,2,2023-11-06
C109452,2025-02-17,Guwahati,Organic Search,Assam,East,3,2023-11-16
C109453,2024-07-11,Jaipur,Paid Social,Rajasthan,North,2,2023-04-22
C109454,2024-06-05,Delhi,Organic Search,Delhi,North,1,2023-11-05
C109455,2024-04-15,Jaipur,Organic Search,Rajasthan,North,2,2023-05-29
C109456,2024-11-23,Bhubaneswar,Offline-to-Online,Odisha,East,2,2023-06-23
C109457,2023-11-04,Bengaluru,Referral,Karnataka,South,1,2023-06-29
C109458,2024-03-20,Ahmedabad,Influencer,Gujarat,West,1,2023-05-19
C109459,2023-06-20,Delhi,Paid Social,Delhi,North,1,
C109460,2024-05-12,Guwahati,Organic Search,Assam,East,3,2023-05-09
C109461,2023-11-07,Ranchi,Paid Social,Jharkhand,East,3,2023-06-19
C109462,2025-02-20,Coimbatore,Organic Search,Tamil Nadu,South,2,2024-09-20
C109463,2024-05-27,Surat,Organic Search,Gujarat,West,2,2024-10-02
C109464,2023-12-06,Patna,Organic Search,Bihar,East,2,2023-04-05
C109465,2024-01-18,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-12-21
C109466,2023-10-26,Coimbatore,Offline-to-Online,Tamil Nadu,South,2,2023-09-28
C109467,2023-07-26,Ahmedabad,Influencer,Gujarat,West,1,2023-04-27
C109468,2023-06-13,Jaipur,Paid Social,Rajasthan,North,2,2024-10-29
C109469,2024-11-06,Delhi,Organic Search,Delhi,North,1,2024-11-15
C109470,2023-08-13,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-10-09
C109471,2025-01-12,Kochi,Influencer,Kerala,South,2,2024-10-19
C109472,2025-03-16,Agra,Influencer,Uttar Pradesh,North,3,2023-04-06
C109473,2025-02-18,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-08-15
C109474,2023-10-24,Coimbatore,Paid Social,Tamil Nadu,South,2,2024-03-11
C109475,2024-12-17,Chennai,Referral,Tamil Nadu,South,1,2024-10-11
C109476,2024-08-29,Ranchi,Influencer,Jharkhand,East,3,2023-05-31
C109477,2025-03-05,Dehradun,Paid Social,Uttarakhand,North,3,2025-02-07
C109478,2024-02-02,Patna,Organic Search,Bihar,East,2,2023-04-06
C109479,2024-09-02,Ranchi,Offline-to-Online,Jharkhand,East,3,2023-07-19
C109480,2024-09-09,Jaipur,Referral,Rajasthan,North,2,2024-01-25
C109481,2023-11-06,Vadodara,Referral,Gujarat,West,3,2023-05-03
C109482,2024-08-30,Pune,Organic Search,Maharashtra,West,1,2023-06-07
C109483,2024-11-10,Chennai,Paid Social,Tamil Nadu,South,1,2023-05-06
C109484,2024-12-24,Jaipur,Influencer,Rajasthan,North,2,2023-12-18
C109485,2025-01-19,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-08-20
C109486,2023-05-09,Vijayawada,Paid Social,Andhra Pradesh,South,3,2024-03-02
C109487,2024-11-29,Mumbai,Organic Search,Maharashtra,West,1,2024-04-13
C109488,2024-02-27,Madurai,Influencer,Tamil Nadu,South,3,2023-12-17
C109489,2024-12-02,Nagpur,Organic Search,Maharashtra,West,2,2023-04-25
C109490,2023-09-30,Nashik,Referral,Maharashtra,West,3,2023-11-06
C109491,2024-04-05,Surat,Organic Search,Gujarat,West,2,2024-03-17
C109492,2024-04-27,Mumbai,Offline-to-Online,Maharashtra,West,1,2023-08-20
C109493,2024-10-25,Chennai,Offline-to-Online,Tamil Nadu,South,1,2023-08-26
C109494,2024-09-09,Bhubaneswar,Influencer,Odisha,East,2,2023-08-30
C109495,2024-12-28,Chandigarh,Referral,Punjab,North,2,2023-05-08
C109496,2023-04-10,Nashik,Paid Social,Maharashtra,West,3,2023-07-08
C109497,2024-01-26,Noida,Organic Search,Uttar Pradesh,North,1,2023-08-15
